index,YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,GENERATION (Megawatthours)
16507,2001,10,TX,Commercial Power,Other Biomass,1302
16509,2001,10,TX,Industrial Power,Coal,225606
16510,2001,10,TX,Industrial Power,Petroleum,3608
16511,2001,10,TX,Industrial Power,Natural Gas,2880087
16512,2001,10,TX,Industrial Power,Other Gases,128386
16513,2001,10,TX,Industrial Power,Wood and Wood Derived Fuels,83628
16514,2001,10,TX,Industrial Power,Other Biomass,2878
16515,2001,10,TX,Industrial Power,Other,127048
16517,2001,10,UT,Total Electric Power,Coal,3044640
16518,2001,10,UT,Total Electric Power,Petroleum,4007
16519,2001,10,UT,Total Electric Power,Natural Gas,89242
16520,2001,10,UT,Total Electric Power,Hydroelectric Conventional,32150
16521,2001,10,UT,Total Electric Power,Geothermal,15866
16522,2001,10,UT,Total Electric Power,Other Biomass,551
16523,2001,10,UT,Total Electric Power,Other,416
16525,2001,10,UT,Electric Utilities,Coal,3011737
16526,2001,10,UT,Electric Utilities,Petroleum,4005
16527,2001,10,UT,Electric Utilities,Natural Gas,67542
16528,2001,10,UT,Electric Utilities,Hydroelectric Conventional,31507
16529,2001,10,UT,Electric Utilities,Geothermal,15866
16531,2001,10,UT,Independent Power Producers,Coal,31931
16532,2001,10,UT,Independent Power Producers,Hydroelectric Conventional,643
16534,2001,10,UT,Electric Power,Petroleum,2
16535,2001,10,UT,Electric Power,Other Biomass,551
16536,2001,10,UT,Electric Power,Other,416
16538,2001,10,UT,Commercial Power,Natural Gas,2000
16540,2001,10,UT,Industrial Power,Coal,972
16541,2001,10,UT,Industrial Power,Natural Gas,19700
16543,2001,10,VA,Total Electric Power,Coal,2959001
16544,2001,10,VA,Total Electric Power,Petroleum,86292
16545,2001,10,VA,Total Electric Power,Natural Gas,540339
16546,2001,10,VA,Total Electric Power,Nuclear,1881778
16547,2001,10,VA,Total Electric Power,Hydroelectric Conventional,55639
16548,2001,10,VA,Total Electric Power,Solar Thermal and Photovoltaic,0
16549,2001,10,VA,Total Electric Power,Wood and Wood Derived Fuels,95365
16550,2001,10,VA,Total Electric Power,Other Biomass,48744
16551,2001,10,VA,Total Electric Power,Pumped Storage,-282990
16552,2001,10,VA,Total Electric Power,Other,32299
16554,2001,10,VA,Electric Utilities,Coal,2438877
16555,2001,10,VA,Electric Utilities,Petroleum,52442
16556,2001,10,VA,Electric Utilities,Natural Gas,303509
16557,2001,10,VA,Electric Utilities,Nuclear,1881778
16558,2001,10,VA,Electric Utilities,Hydroelectric Conventional,52370
16559,2001,10,VA,Electric Utilities,Solar Thermal and Photovoltaic,0
16560,2001,10,VA,Electric Utilities,Wood and Wood Derived Fuels,0
16561,2001,10,VA,Electric Utilities,Pumped Storage,-282990
16563,2001,10,VA,Independent Power Producers,Coal,164887
16564,2001,10,VA,Independent Power Producers,Petroleum,6439
16565,2001,10,VA,Independent Power Producers,Natural Gas,159062
16566,2001,10,VA,Independent Power Producers,Hydroelectric Conventional,3156
16567,2001,10,VA,Independent Power Producers,Wood and Wood Derived Fuels,160
16568,2001,10,VA,Independent Power Producers,Other Biomass,31087
16569,2001,10,VA,Independent Power Producers,Other,19620
16571,2001,10,VA,Electric Power,Coal,292988
16572,2001,10,VA,Electric Power,Petroleum,9199
16573,2001,10,VA,Electric Power,Natural Gas,52832
16574,2001,10,VA,Electric Power,Wood and Wood Derived Fuels,222
16575,2001,10,VA,Electric Power,Other Biomass,994
16577,2001,10,VA,Commercial Power,Coal,567
16578,2001,10,VA,Commercial Power,Petroleum,6339
16579,2001,10,VA,Commercial Power,Natural Gas,12060
16580,2001,10,VA,Commercial Power,Other Biomass,16474
16581,2001,10,VA,Commercial Power,Other,12427
16583,2001,10,VA,Industrial Power,Coal,61682
16584,2001,10,VA,Industrial Power,Petroleum,11873
16585,2001,10,VA,Industrial Power,Natural Gas,12876
16586,2001,10,VA,Industrial Power,Hydroelectric Conventional,113
16587,2001,10,VA,Industrial Power,Wood and Wood Derived Fuels,94983
16588,2001,10,VA,Industrial Power,Other Biomass,189
16589,2001,10,VA,Industrial Power,Other,252
16591,2001,10,VT,Total Electric Power,Petroleum,967
16592,2001,10,VT,Total Electric Power,Natural Gas,340
16593,2001,10,VT,Total Electric Power,Nuclear,384957
16594,2001,10,VT,Total Electric Power,Hydroelectric Conventional,44261
16595,2001,10,VT,Total Electric Power,Wind,1126
16596,2001,10,VT,Total Electric Power,Wood and Wood Derived Fuels,27497
16598,2001,10,VT,Electric Utilities,Petroleum,967
16599,2001,10,VT,Electric Utilities,Natural Gas,340
16600,2001,10,VT,Electric Utilities,Nuclear,384957
16601,2001,10,VT,Electric Utilities,Hydroelectric Conventional,25553
16602,2001,10,VT,Electric Utilities,Wind,1126
16603,2001,10,VT,Electric Utilities,Wood and Wood Derived Fuels,11057
16605,2001,10,VT,Independent Power Producers,Nuclear,0
16606,2001,10,VT,Independent Power Producers,Hydroelectric Conventional,17945
16607,2001,10,VT,Independent Power Producers,Wood and Wood Derived Fuels,14722
16609,2001,10,VT,Industrial Power,Hydroelectric Conventional,763
16610,2001,10,VT,Industrial Power,Wood and Wood Derived Fuels,1718
16612,2001,10,WA,Total Electric Power,Coal,737855
16613,2001,10,WA,Total Electric Power,Petroleum,7156
16614,2001,10,WA,Total Electric Power,Natural Gas,692516
16615,2001,10,WA,Total Electric Power,Nuclear,841249
16616,2001,10,WA,Total Electric Power,Hydroelectric Conventional,3951553
16617,2001,10,WA,Total Electric Power,Wood and Wood Derived Fuels,99149
16618,2001,10,WA,Total Electric Power,Other Biomass,13085
16619,2001,10,WA,Total Electric Power,Other,5770
16621,2001,10,WA,Electric Utilities,Petroleum,2104
16622,2001,10,WA,Electric Utilities,Natural Gas,244001
16623,2001,10,WA,Electric Utilities,Nuclear,841249
16624,2001,10,WA,Electric Utilities,Hydroelectric Conventional,3935597
16625,2001,10,WA,Electric Utilities,Wood and Wood Derived Fuels,34936
16627,2001,10,WA,Independent Power Producers,Coal,734566
16628,2001,10,WA,Independent Power Producers,Petroleum,2503
16629,2001,10,WA,Independent Power Producers,Natural Gas,14
16630,2001,10,WA,Independent Power Producers,Hydroelectric Conventional,12893
16631,2001,10,WA,Independent Power Producers,Wood and Wood Derived Fuels,2875
16632,2001,10,WA,Independent Power Producers,Other Biomass,10051
16633,2001,10,WA,Independent Power Producers,Other,5770
16635,2001,10,WA,Electric Power,Petroleum,36
16636,2001,10,WA,Electric Power,Natural Gas,374115
16637,2001,10,WA,Electric Power,Other Biomass,1353
16639,2001,10,WA,Commercial Power,Coal,45
16640,2001,10,WA,Commercial Power,Petroleum,0
16641,2001,10,WA,Commercial Power,Natural Gas,21386
16642,2001,10,WA,Commercial Power,Hydroelectric Conventional,2928
16644,2001,10,WA,Industrial Power,Coal,3244
16645,2001,10,WA,Industrial Power,Petroleum,2513
16646,2001,10,WA,Industrial Power,Natural Gas,53000
16647,2001,10,WA,Industrial Power,Hydroelectric Conventional,135
16648,2001,10,WA,Industrial Power,Wood and Wood Derived Fuels,61338
16649,2001,10,WA,Industrial Power,Other Biomass,1681
16651,2001,10,WI,Total Electric Power,Coal,3556985
16652,2001,10,WI,Total Electric Power,Petroleum,34792
16653,2001,10,WI,Total Electric Power,Natural Gas,201305
16654,2001,10,WI,Total Electric Power,Nuclear,742015
16655,2001,10,WI,Total Electric Power,Hydroelectric Conventional,121397
16656,2001,10,WI,Total Electric Power,Wind,12297
16657,2001,10,WI,Total Electric Power,Wood and Wood Derived Fuels,60454
16658,2001,10,WI,Total Electric Power,Other Biomass,29987
16659,2001,10,WI,Total Electric Power,Other,14608
16661,2001,10,WI,Electric Utilities,Coal,3464252
16662,2001,10,WI,Electric Utilities,Petroleum,6557
16663,2001,10,WI,Electric Utilities,Natural Gas,55327
16664,2001,10,WI,Electric Utilities,Nuclear,742015
16665,2001,10,WI,Electric Utilities,Hydroelectric Conventional,107388
16666,2001,10,WI,Electric Utilities,Wind,5364
16667,2001,10,WI,Electric Utilities,Wood and Wood Derived Fuels,3181
16668,2001,10,WI,Electric Utilities,Other Biomass,8263
16669,2001,10,WI,Electric Utilities,Other,14376
16671,2001,10,WI,Independent Power Producers,Coal,0
16672,2001,10,WI,Independent Power Producers,Petroleum,0
16673,2001,10,WI,Independent Power Producers,Natural Gas,38041
16674,2001,10,WI,Independent Power Producers,Hydroelectric Conventional,1358
16675,2001,10,WI,Independent Power Producers,Wind,6933
16676,2001,10,WI,Independent Power Producers,Other Biomass,19213
16678,2001,10,WI,Electric Power,Petroleum,0
16679,2001,10,WI,Electric Power,Natural Gas,82182
16680,2001,10,WI,Electric Power,Other Biomass,975
16682,2001,10,WI,Commercial Power,Coal,3149
16683,2001,10,WI,Commercial Power,Petroleum,539
16684,2001,10,WI,Commercial Power,Natural Gas,7119
16685,2001,10,WI,Commercial Power,Hydroelectric Conventional,439
16686,2001,10,WI,Commercial Power,Wood and Wood Derived Fuels,62
16687,2001,10,WI,Commercial Power,Other Biomass,1002
16688,2001,10,WI,Commercial Power,Other,232
16690,2001,10,WI,Industrial Power,Coal,89584
16691,2001,10,WI,Industrial Power,Petroleum,27696
16692,2001,10,WI,Industrial Power,Natural Gas,18636
16693,2001,10,WI,Industrial Power,Hydroelectric Conventional,12212
16694,2001,10,WI,Industrial Power,Wood and Wood Derived Fuels,57211
16695,2001,10,WI,Industrial Power,Other Biomass,534
16696,2001,10,WI,Industrial Power,Other,0
16698,2001,10,WV,Total Electric Power,Coal,5208106
16699,2001,10,WV,Total Electric Power,Petroleum,13501
16700,2001,10,WV,Total Electric Power,Natural Gas,20106
16701,2001,10,WV,Total Electric Power,Other Gases,9307
16702,2001,10,WV,Total Electric Power,Hydroelectric Conventional,30800
16703,2001,10,WV,Total Electric Power,Wood and Wood Derived Fuels,491
16704,2001,10,WV,Total Electric Power,Other Biomass,0
16705,2001,10,WV,Total Electric Power,Other,0
16707,2001,10,WV,Electric Utilities,Coal,2876048
16708,2001,10,WV,Electric Utilities,Petroleum,12633
16709,2001,10,WV,Electric Utilities,Natural Gas,354
16710,2001,10,WV,Electric Utilities,Hydroelectric Conventional,8092
16711,2001,10,WV,Electric Utilities,Wood and Wood Derived Fuels,491
16712,2001,10,WV,Electric Utilities,Other Biomass,0
16713,2001,10,WV,Electric Utilities,Other,0
16715,2001,10,WV,Independent Power Producers,Coal,2245323
16716,2001,10,WV,Independent Power Producers,Petroleum,845
16717,2001,10,WV,Independent Power Producers,Natural Gas,12942
16718,2001,10,WV,Independent Power Producers,Hydroelectric Conventional,9457
16720,2001,10,WV,Electric Power,Coal,28511
16721,2001,10,WV,Electric Power,Natural Gas,42
16723,2001,10,WV,Industrial Power,Coal,58224
16724,2001,10,WV,Industrial Power,Petroleum,23
16725,2001,10,WV,Industrial Power,Natural Gas,6768
16726,2001,10,WV,Industrial Power,Other Gases,9307
16727,2001,10,WV,Industrial Power,Hydroelectric Conventional,13251
16729,2001,10,WY,Total Electric Power,Coal,3496418
16730,2001,10,WY,Total Electric Power,Petroleum,4213
16731,2001,10,WY,Total Electric Power,Natural Gas,51528
16732,2001,10,WY,Total Electric Power,Other Gases,504
16733,2001,10,WY,Total Electric Power,Hydroelectric Conventional,33544
16734,2001,10,WY,Total Electric Power,Wind,57769
16735,2001,10,WY,Total Electric Power,Other,12550
16737,2001,10,WY,Electric Utilities,Coal,3474689
16738,2001,10,WY,Electric Utilities,Petroleum,4056
16739,2001,10,WY,Electric Utilities,Natural Gas,19882
16740,2001,10,WY,Electric Utilities,Hydroelectric Conventional,33544
16741,2001,10,WY,Electric Utilities,Wind,2097
16743,2001,10,WY,Independent Power Producers,Wind,55672
16745,2001,10,WY,Industrial Power,Coal,21729
16746,2001,10,WY,Industrial Power,Petroleum,157
16747,2001,10,WY,Industrial Power,Natural Gas,31646
16748,2001,10,WY,Industrial Power,Other Gases,504
16749,2001,10,WY,Industrial Power,Other,12550
16819,2001,11,AK,Total Electric Power,Coal,37497
16820,2001,11,AK,Total Electric Power,Petroleum,98718
16821,2001,11,AK,Total Electric Power,Natural Gas,325654
16822,2001,11,AK,Total Electric Power,Hydroelectric Conventional,102481
16823,2001,11,AK,Total Electric Power,Wind,86
16825,2001,11,AK,Electric Utilities,Coal,17440
16826,2001,11,AK,Electric Utilities,Petroleum,95131
16827,2001,11,AK,Electric Utilities,Natural Gas,274457
16828,2001,11,AK,Electric Utilities,Hydroelectric Conventional,102481
16829,2001,11,AK,Electric Utilities,Wind,86
16831,2001,11,AK,Electric Power,Coal,14557
16832,2001,11,AK,Electric Power,Petroleum,134
16834,2001,11,AK,Commercial Power,Coal,5500
16835,2001,11,AK,Commercial Power,Petroleum,674
16837,2001,11,AK,Industrial Power,Petroleum,2779
16838,2001,11,AK,Industrial Power,Natural Gas,51197
16840,2001,11,AL,Total Electric Power,Coal,5521952
16841,2001,11,AL,Total Electric Power,Petroleum,17582
16842,2001,11,AL,Total Electric Power,Natural Gas,1034307
16843,2001,11,AL,Total Electric Power,Other Gases,12117
16844,2001,11,AL,Total Electric Power,Nuclear,2488569
16845,2001,11,AL,Total Electric Power,Hydroelectric Conventional,478542
16846,2001,11,AL,Total Electric Power,Wood and Wood Derived Fuels,331366
16847,2001,11,AL,Total Electric Power,Other Biomass,1678
16848,2001,11,AL,Total Electric Power,Other,761
16850,2001,11,AL,Electric Utilities,Coal,5467797
16851,2001,11,AL,Electric Utilities,Petroleum,7617
16852,2001,11,AL,Electric Utilities,Natural Gas,914864
16853,2001,11,AL,Electric Utilities,Nuclear,2488569
16854,2001,11,AL,Electric Utilities,Hydroelectric Conventional,478542
16856,2001,11,AL,Independent Power Producers,Natural Gas,360
16858,2001,11,AL,Electric Power,Coal,18495
16859,2001,11,AL,Electric Power,Petroleum,434
16860,2001,11,AL,Electric Power,Natural Gas,35586
16861,2001,11,AL,Electric Power,Wood and Wood Derived Fuels,12678
16863,2001,11,AL,Industrial Power,Coal,35660
16864,2001,11,AL,Industrial Power,Petroleum,9531
16865,2001,11,AL,Industrial Power,Natural Gas,83497
16866,2001,11,AL,Industrial Power,Other Gases,12117
16867,2001,11,AL,Industrial Power,Wood and Wood Derived Fuels,318688
16868,2001,11,AL,Industrial Power,Other Biomass,1678
16869,2001,11,AL,Industrial Power,Other,761
16871,2001,11,AR,Total Electric Power,Coal,1888881
16872,2001,11,AR,Total Electric Power,Petroleum,4835
16873,2001,11,AR,Total Electric Power,Natural Gas,235106
16874,2001,11,AR,Total Electric Power,Nuclear,1243740
16875,2001,11,AR,Total Electric Power,Hydroelectric Conventional,112558
16876,2001,11,AR,Total Electric Power,Wood and Wood Derived Fuels,141030
16877,2001,11,AR,Total Electric Power,Other Biomass,553
16878,2001,11,AR,Total Electric Power,Other,12
16880,2001,11,AR,Electric Utilities,Coal,1881117
16881,2001,11,AR,Electric Utilities,Petroleum,4724
16882,2001,11,AR,Electric Utilities,Natural Gas,107746
16883,2001,11,AR,Electric Utilities,Nuclear,1243740
16884,2001,11,AR,Electric Utilities,Hydroelectric Conventional,112555
16886,2001,11,AR,Independent Power Producers,Hydroelectric Conventional,3
16888,2001,11,AR,Electric Power,Petroleum,0
16889,2001,11,AR,Electric Power,Natural Gas,106204
16891,2001,11,AR,Commercial Power,Natural Gas,340
16892,2001,11,AR,Commercial Power,Other Biomass,419
16894,2001,11,AR,Industrial Power,Coal,7764
16895,2001,11,AR,Industrial Power,Petroleum,111
16896,2001,11,AR,Industrial Power,Natural Gas,20816
16897,2001,11,AR,Industrial Power,Wood and Wood Derived Fuels,141030
16898,2001,11,AR,Industrial Power,Other Biomass,134
16899,2001,11,AR,Industrial Power,Other,12
16901,2001,11,AZ,Total Electric Power,Coal,3165895
16902,2001,11,AZ,Total Electric Power,Petroleum,3492
16903,2001,11,AZ,Total Electric Power,Natural Gas,826900
16904,2001,11,AZ,Total Electric Power,Nuclear,2262870
16905,2001,11,AZ,Total Electric Power,Hydroelectric Conventional,539366
16906,2001,11,AZ,Total Electric Power,Solar Thermal and Photovoltaic,38
16907,2001,11,AZ,Total Electric Power,Other Biomass,4015
16908,2001,11,AZ,Total Electric Power,Pumped Storage,11779
16910,2001,11,AZ,Electric Utilities,Coal,3136535
16911,2001,11,AZ,Electric Utilities,Petroleum,3282
16912,2001,11,AZ,Electric Utilities,Natural Gas,270994
16913,2001,11,AZ,Electric Utilities,Nuclear,2262870
16914,2001,11,AZ,Electric Utilities,Hydroelectric Conventional,539366
16915,2001,11,AZ,Electric Utilities,Solar Thermal and Photovoltaic,38
16916,2001,11,AZ,Electric Utilities,Other Biomass,3580
16917,2001,11,AZ,Electric Utilities,Pumped Storage,11779
16919,2001,11,AZ,Independent Power Producers,Natural Gas,514798
16921,2001,11,AZ,Electric Power,Natural Gas,39426
16923,2001,11,AZ,Commercial Power,Petroleum,90
16924,2001,11,AZ,Commercial Power,Natural Gas,1645
16925,2001,11,AZ,Commercial Power,Other Biomass,435
16927,2001,11,AZ,Industrial Power,Coal,29360
16928,2001,11,AZ,Industrial Power,Petroleum,120
16929,2001,11,AZ,Industrial Power,Natural Gas,37
16931,2001,11,CA,Total Electric Power,Coal,143407
16932,2001,11,CA,Total Electric Power,Petroleum,190672
16933,2001,11,CA,Total Electric Power,Natural Gas,7011475
16934,2001,11,CA,Total Electric Power,Other Gases,66371
16935,2001,11,CA,Total Electric Power,Nuclear,3067781
16936,2001,11,CA,Total Electric Power,Hydroelectric Conventional,1357031
16937,2001,11,CA,Total Electric Power,Wind,143261
16938,2001,11,CA,Total Electric Power,Solar Thermal and Photovoltaic,14251
16939,2001,11,CA,Total Electric Power,Wood and Wood Derived Fuels,271285
16940,2001,11,CA,Total Electric Power,Geothermal,1022454
16941,2001,11,CA,Total Electric Power,Other Biomass,159323
16942,2001,11,CA,Total Electric Power,Pumped Storage,-44335
16943,2001,11,CA,Total Electric Power,Other,16412
16945,2001,11,CA,Electric Utilities,Petroleum,3812
16946,2001,11,CA,Electric Utilities,Natural Gas,669362
16947,2001,11,CA,Electric Utilities,Nuclear,3067781
